import time: self [us] | cumulative | imported package
import time:       861 |        861 |                                 lightning.fabric.utilities.types
import time:      5424 |       7040 |                               lightning.fabric.utilities.apply_func
import time:       546 |        546 |                                 lightning_utilities.core.inheritance
import time:       480 |        480 |                                 lightning.fabric.utilities.enums
import time:       555 |        555 |                                 lightning.fabric.utilities.exceptions
import time:       786 |        786 |                                 lightning.fabric.utilities.rank_zero
import time:       567 |        567 |                                 lightning.fabric.utilities.seed
import time:      2163 |       5093 |                               lightning.fabric.utilities.data
import time:      1167 |       1167 |                                     fsspec.caching
import time:       456 |        456 |                                     fsspec._version
import time:       559 |        559 |                                     fsspec.callbacks
import time:       625 |        625 |                                       fsspec.utils
import time:       594 |        594 |                                         fsspec.config
import time:       513 |        513 |                                         fsspec.dircache
import time:       511 |        511 |                                         fsspec.transaction
import time:      1966 |       3582 |                                       fsspec.spec
import time:       559 |        559 |                                       isal
import time:       518 |        518 |                                       lzmaffi
import time:       508 |        508 |                                       snappy
import time:       571 |        571 |                                         lz4
import time:        24 |        595 |                                       lz4.frame
import time:       525 |        525 |                                       zstandard
import time:      1648 |       8558 |                                     fsspec.compression
import time:       534 |        534 |                                       fsspec.registry
import time:      1313 |       1846 |                                     fsspec.core
import time:       491 |        491 |                                     fsspec.exceptions
import time:       666 |        666 |                                     fsspec.mapping
import time:     19899 |      33640 |                                   fsspec
import time:       538 |        538 |                                     fsspec.implementations
import time:       831 |       1369 |                                   fsspec.implementations.local
import time:       915 |      35923 |                                 lightning.fabric.utilities.cloud_io
import time:      1218 |      37140 |                               lightning.fabric.utilities.distributed
import time:       884 |        884 |                               lightning.fabric.utilities.throughput
import time:       623 |        623 |                               lightning.fabric.utilities.warnings
import time:      2148 |      52925 |                             lightning.fabric.utilities
import time:        28 |      52952 |                           lightning.fabric.utilities.exceptions
import time:       532 |        532 |                           lightning.fabric.utilities.registry
import time:       742 |      54226 |                         lightning.fabric.accelerators.registry
import time:       863 |      55089 |                       lightning.fabric.accelerators.accelerator
import time:       547 |        547 |                       lightning.fabric.accelerators.cpu
import time:       613 |        613 |                       lightning.fabric.accelerators.cuda
import time:       530 |        530 |                       lightning.fabric.accelerators.mps
import time:       767 |        767 |                         lightning.fabric.utilities.device_parser
import time:       824 |       1591 |                       lightning.fabric.accelerators.xla
import time:      1791 |      60158 |                     lightning.fabric.accelerators
import time:        27 |      60185 |                   lightning.fabric.accelerators.accelerator
import time:       629 |        629 |                           lightning.fabric.plugins.environments.cluster_environment
import time:       532 |        532 |                           lightning.fabric.plugins.environments.kubeflow
import time:       534 |        534 |                           lightning.fabric.plugins.environments.lightning
import time:       548 |        548 |                           lightning.fabric.plugins.environments.lsf
import time:       551 |        551 |                           lightning.fabric.plugins.environments.mpi
import time:       673 |        673 |                           lightning.fabric.plugins.environments.slurm
import time:       538 |        538 |                           lightning.fabric.plugins.environments.torchelastic
import time:       549 |        549 |                           lightning.fabric.plugins.environments.xla
import time:      2619 |       7170 |                         lightning.fabric.plugins.environments
import time:        28 |       7197 |                       lightning.fabric.plugins.environments.cluster_environment
import time:       628 |        628 |                           lightning.fabric.plugins.io.checkpoint_io
import time:       566 |        566 |                           lightning.fabric.plugins.io.torch_io
import time:       526 |        526 |                           lightning.fabric.plugins.io.xla
import time:      1260 |       2979 |                         lightning.fabric.plugins.io
import time:        26 |       3005 |                       lightning.fabric.plugins.io.checkpoint_io
import time:       768 |        768 |                             lightning.fabric.plugins.precision.precision
import time:       498 |        498 |                             lightning.fabric.plugins.precision.utils
import time:      1213 |       2479 |                           lightning.fabric.plugins.precision.amp
import time:       785 |        785 |                           lightning.fabric.plugins.precision.bitsandbytes
import time:       660 |        660 |                           lightning.fabric.plugins.precision.deepspeed
import time:       541 |        541 |                           lightning.fabric.plugins.precision.double
import time:       592 |        592 |                           lightning.fabric.plugins.precision.fsdp
import time:       522 |        522 |                           lightning.fabric.plugins.precision.half
import time:       652 |        652 |                           lightning.fabric.plugins.precision.transformer_engine
import time:       525 |        525 |                           lightning.fabric.plugins.precision.xla
import time:      2598 |       9350 |                         lightning.fabric.plugins.precision
import time:        26 |       9375 |                       lightning.fabric.plugins.precision.amp
import time:       578 |      20154 |                     lightning.fabric.plugins
import time:       688 |        688 |                             lightning.fabric.plugins.collectives.collective
import time:       540 |        540 |                             lightning.fabric.plugins.collectives.single_device
import time:       829 |        829 |                             lightning.fabric.plugins.collectives.torch_collective
import time:      1250 |       3306 |                           lightning.fabric.plugins.collectives
import time:        28 |       3333 |                         lightning.fabric.plugins.collectives.torch_collective
import time:       836 |        836 |                               multiprocessing.queues
import time:       576 |        576 |                               lightning.fabric.strategies.launchers.launcher
import time:      1755 |       3167 |                             lightning.fabric.strategies.launchers.multiprocessing
import time:       767 |        767 |                             lightning.fabric.strategies.launchers.subprocess_script
import time:       771 |        771 |                             lightning.fabric.strategies.launchers.xla
import time:      1399 |       6103 |                           lightning.fabric.strategies.launchers
import time:        31 |       6133 |                         lightning.fabric.strategies.launchers.multiprocessing
import time:       576 |        576 |                             lightning.fabric.strategies.registry
import time:       669 |        669 |                             lightning.fabric.utilities.init
import time:      1750 |       2994 |                           lightning.fabric.strategies.strategy
import time:       929 |       3923 |                         lightning.fabric.strategies.parallel
import time:      1304 |      14691 |                       lightning.fabric.strategies.ddp
import time:       806 |        806 |                         lightning.fabric.utilities.load
import time:      1131 |       1937 |                       lightning.fabric.strategies.deepspeed
import time:       574 |        574 |                       lightning.fabric.strategies.dp
import time:      1837 |       1837 |                       lightning.fabric.strategies.fsdp
import time:       858 |        858 |                       lightning.fabric.strategies.model_parallel
import time:       566 |        566 |                       lightning.fabric.strategies.single_device
import time:       788 |        788 |                       lightning.fabric.strategies.single_xla
import time:       615 |        615 |                       lightning.fabric.strategies.xla
import time:      1017 |       1017 |                       lightning.fabric.strategies.xla_fsdp
import time:      3431 |      26309 |                     lightning.fabric.strategies
import time:      1747 |      48209 |                   lightning.fabric.connector
import time:       602 |        602 |                       lightning.fabric.loggers.logger
import time:       563 |        563 |                       lightning.fabric.utilities.logger
import time:      1314 |       2478 |                     lightning.fabric.loggers.csv_logs
import time:       595 |        595 |                         lightning.fabric.utilities.device_dtype_mixin
import time:      1118 |       1712 |                       lightning.fabric.wrappers
import time:       944 |       2655 |                     lightning.fabric.loggers.tensorboard
import time:      1086 |       6218 |                   lightning.fabric.loggers
import time:      2023 |     116634 |                 lightning.fabric.fabric
import time:       803 |        803 |                   lightning.fabric._graveyard.tpu
import time:       522 |       1325 |                 lightning.fabric._graveyard
import time:      1323 |     143279 |               lightning.fabric
import time:        22 |     143300 |             lightning.fabric.fabric
import time:       460 |        460 |                             lightning.pytorch.utilities._pytree
import time:      1468 |       1927 |                           lightning.pytorch.utilities.combined_loader
import time:       604 |        604 |                           lightning.pytorch.utilities.enums
import time:       509 |        509 |                           lightning.pytorch.utilities.grads
import time:       561 |        561 |                           lightning.pytorch.utilities.parameter_tying
import time:       488 |        488 |                             lightning.pytorch.utilities.rank_zero
import time:       883 |       1371 |                           lightning.pytorch.utilities.parsing
import time:      1878 |       6848 |                         lightning.pytorch.utilities
import time:       581 |        581 |                           torchmetrics.__about__
import time:       472 |        472 |                                           torchmetrics.utilities.exceptions
import time:     17202 |      17202 |                                           torchmetrics.utilities.imports
import time:       826 |        826 |                                           torchmetrics.utilities.prints
import time:      1318 |      19816 |                                         torchmetrics.utilities.data
import time:       561 |        561 |                                         torchmetrics.utilities.distributed
import time:       744 |        744 |                                               matplotlib._api.deprecation
import time:      1237 |       1981 |                                             matplotlib._api
import time:       460 |        460 |                                             matplotlib._version
import time:       579 |        579 |                                               matplotlib._c_internal_utils
import time:      1550 |       2128 |                                             matplotlib.cbook
import time:       567 |        567 |                                             matplotlib._docstring
import time:       934 |        934 |                                                 matplotlib.backends.registry
import time:       822 |       1755 |                                               matplotlib.backends
import time:       534 |        534 |                                                   PIL.ImageChops
import time:       952 |        952 |                                                   PIL.ImageFile
import time:       537 |        537 |                                                   PIL.ImageSequence
import time:      1706 |       3727 |                                                 PIL.PngImagePlugin
import time:       831 |        831 |                                                 matplotlib._cm
import time:       658 |        658 |                                                       matplotlib._path
import time:       636 |        636 |                                                         matplotlib.bezier
import time:      1093 |       1729 |                                                       matplotlib.path
import time:      2331 |       4717 |                                                     matplotlib.transforms
import time:      1864 |       6580 |                                                   matplotlib.ticker
import time:      2202 |       8781 |                                                 matplotlib.scale
import time:       643 |        643 |                                                 matplotlib._image
import time:       980 |        980 |                                                 matplotlib._color_data
import time:      2838 |      17798 |                                               matplotlib.colors
import time:      1035 |       1035 |                                                   pyparsing.util
import time:       841 |        841 |                                                     pyparsing.unicode
import time:      2209 |       3049 |                                                   pyparsing.exceptions
import time:       622 |        622 |                                                   pyparsing.actions
import time:       789 |        789 |                                                     pyparsing.results
import time:      8510 |       9299 |                                                   pyparsing.core
import time:      2965 |       2965 |                                                   pyparsing.helpers
import time:       655 |        655 |                                                   pyparsing.testing
import time:      3827 |       3827 |                                                   pyparsing.common
import time:      3778 |      25227 |                                                 pyparsing
import time:       781 |      26008 |                                               matplotlib._fontconfig_pattern
import time:       943 |        943 |                                               matplotlib._enums
import time:      1085 |       1085 |                                               cycler
import time:      3445 |      51032 |                                             matplotlib.rcsetup
import time:      1915 |       1915 |                                             matplotlib.ft2font
import time:       646 |        646 |                                             dateutil._version
import time:       537 |        537 |                                               kiwisolver.exceptions
import time:      1091 |       1628 |                                             kiwisolver._cext
import time:      2974 |       2974 |                                                 matplotlib.artist
import time:      1681 |       4655 |                                               matplotlib.colorizer
import time:      2086 |       2086 |                                               matplotlib._cm_listed
import time:      1080 |       1080 |                                               matplotlib._cm_multivar
import time:      1159 |       1159 |                                               matplotlib._cm_bivar
import time:      5994 |      14972 |                                             matplotlib.cm
import time:     10459 |      85784 |                                           matplotlib
import time:       638 |        638 |                                                           xml
import time:       737 |       1374 |                                                         xml.parsers
import time:       883 |        883 |                                                         pyexpat
import time:       737 |       2994 |                                                       xml.parsers.expat
import time:      1614 |       4608 |                                                     plistlib
import time:      1136 |       1136 |                                                       matplotlib._mathtext_data
import time:      1219 |       2354 |                                                     matplotlib._afm
import time:      5606 |      12566 |                                                   matplotlib.font_manager
import time:       641 |        641 |                                                     matplotlib.hatch
import time:       892 |        892 |                                                       matplotlib.markers
import time:      6264 |       7155 |                                                     matplotlib.lines
import time:     22481 |      30276 |                                                   matplotlib.patches
import time:      1385 |       1385 |                                                     matplotlib._text_helpers
import time:      1376 |       1376 |                                                     matplotlib.dviread
import time:      2742 |       2742 |                                                       matplotlib._mathtext
import time:      1271 |       4013 |                                                     matplotlib.mathtext
import time:       630 |        630 |                                                     matplotlib.texmanager
import time:      1309 |       8712 |                                                   matplotlib.textpath
import time:      7915 |      59467 |                                                 matplotlib.text
import time:       524 |        524 |                                                       matplotlib._pylab_helpers
import time:      1908 |       2432 |                                                     matplotlib.backend_tools
import time:       511 |        511 |                                                     matplotlib._tight_bbox
import time:     19755 |      19755 |                                                       matplotlib.collections
import time:      2061 |      21816 |                                                     matplotlib.widgets
import time:       628 |        628 |                                                     matplotlib.backend_managers
import time:       584 |        584 |                                                         matplotlib._layoutgrid
import time:       611 |       1194 |                                                       matplotlib._constrained_layout
import time:       538 |        538 |                                                       matplotlib._tight_layout
import time:      1218 |       2950 |                                                     matplotlib.layout_engine
import time:      2527 |      30861 |                                                   matplotlib.backend_bases
import time:      6490 |      37351 |                                                 matplotlib.image
import time:      8613 |     105430 |                                               matplotlib.offsetbox
import time:       619 |        619 |                                                 matplotlib.units
import time:      7115 |       7734 |                                               matplotlib.axis
import time:       762 |        762 |                                               matplotlib.gridspec
import time:      1970 |       1970 |                                               matplotlib.spines
import time:      3518 |       3518 |                                               matplotlib.table
import time:      5652 |     125064 |                                             matplotlib.axes._base
import time:      1424 |       1424 |                                                     six
import time:       457 |        457 |                                                     dateutil._common
import time:        41 |         41 |                                                       six.moves
import time:       610 |        610 |                                                       dateutil.tz._common
import time:       564 |        564 |                                                       dateutil.tz._factories
import time:       754 |        754 |                                                       dateutil.tz.win
import time:      2244 |       4212 |                                                     dateutil.tz.tz
import time:      3511 |       9602 |                                                   dateutil.parser._parser
import time:       642 |        642 |                                                   dateutil.parser.isoparser
import time:      1377 |      11620 |                                                 dateutil.parser
import time:      1132 |      12752 |                                               matplotlib.category
import time:      3088 |       3088 |                                               matplotlib.contour
import time:       940 |        940 |                                                 dateutil.rrule
import time:      1798 |       2737 |                                               matplotlib.dates
import time:      1242 |       1242 |                                               matplotlib.inset
import time:       572 |        572 |                                                 matplotlib.container
import time:       797 |        797 |                                                 matplotlib.legend_handler
import time:      3479 |       4846 |                                               matplotlib.legend
import time:       691 |        691 |                                               matplotlib.mlab
import time:      4317 |       4317 |                                               matplotlib.quiver
import time:       534 |        534 |                                               matplotlib.stackplot
import time:       685 |        685 |                                               matplotlib.streamplot
import time:       662 |        662 |                                                 matplotlib.tri._triangulation
import time:      2232 |       2232 |                                                 matplotlib.tri._tricontour
import time:       769 |        769 |                                                 matplotlib.tri._trifinder
import time:       507 |        507 |                                                   matplotlib.tri._tritools
import time:      1214 |       1721 |                                                 matplotlib.tri._triinterpolate
import time:      1399 |       1399 |                                                 matplotlib.tri._tripcolor
import time:       541 |        541 |                                                 matplotlib.tri._triplot
import time:       545 |        545 |                                                 matplotlib.tri._trirefine
import time:      2606 |      10472 |                                               matplotlib.tri
import time:      3042 |       3042 |                                               matplotlib.axes._secondary_axes
import time:     15735 |      60136 |                                             matplotlib.axes._axes
import time:      2510 |     187710 |                                           matplotlib.axes
import time:      1723 |       1723 |                                             matplotlib.colorbar
import time:     12412 |      12412 |                                               matplotlib.style.core
import time:       799 |      13211 |                                             matplotlib.style
import time:       463 |        463 |                                               matplotlib._blocking_input
import time:      9216 |       9216 |                                                 matplotlib.projections.geo
import time:      6923 |       6923 |                                                 matplotlib.projections.polar
import time:       715 |        715 |                                                   mpl_toolkits
import time:       523 |        523 |                                                       mpl_toolkits.mplot3d.proj3d
import time:     11219 |      11741 |                                                     mpl_toolkits.mplot3d.art3d
import time:      4800 |       4800 |                                                     mpl_toolkits.mplot3d.axis3d
import time:      6994 |      23534 |                                                   mpl_toolkits.mplot3d.axes3d
import time:      1483 |      25731 |                                                 mpl_toolkits.mplot3d
import time:      1351 |      43220 |                                               matplotlib.projections
import time:      5248 |      48931 |                                             matplotlib.figure
import time:      9392 |      73255 |                                           matplotlib.pyplot
import time:      3251 |     349999 |                                         torchmetrics.utilities.plot
import time:      2012 |     372385 |                                       torchmetrics.metric
import time:      1151 |       1151 |                                       torchmetrics.utilities.enums
import time:      1441 |     374977 |                                     torchmetrics.utilities.checks
import time:       883 |     375859 |                                   torchmetrics.utilities
import time:       918 |     376777 |                                 torchmetrics.functional.audio.pit
import time:      1250 |       1250 |                                 torchmetrics.functional.audio.sdr
import time:       495 |        495 |                                 torchmetrics.functional.audio.snr
import time:       902 |        902 |                                     lazy_loader
import time:       632 |        632 |                                     librosa.version
import time:      1796 |       3329 |                                   librosa
import time:      1702 |       5031 |                                 torchmetrics.functional.audio.dnsmos
import time:       696 |        696 |                                 torchmetrics.functional.audio.nisqa
import time:     10754 |     395001 |                               torchmetrics.functional.audio
import time:       689 |     395689 |                             torchmetrics.functional.audio._deprecated
import time:       734 |        734 |                                 torchmetrics.functional.classification.stat_scores
import time:       504 |        504 |                                 torchmetrics.utilities.compute
import time:      2009 |       3247 |                               torchmetrics.functional.classification.accuracy
import time:       783 |        783 |                                 torchmetrics.functional.classification.precision_recall_curve
import time:       571 |        571 |                                 torchmetrics.functional.classification.roc
import time:      1436 |       2789 |                               torchmetrics.functional.classification.auroc
import time:       626 |        626 |                               torchmetrics.functional.classification.average_precision
import time:       643 |        643 |                                 torchmetrics.functional.classification.confusion_matrix
import time:      1021 |       1663 |                               torchmetrics.functional.classification.calibration_error
import time:       867 |        867 |                               torchmetrics.functional.classification.cohen_kappa
import time:       604 |        604 |                               torchmetrics.functional.classification.dice
import time:       617 |        617 |                               torchmetrics.functional.classification.exact_match
import time:       737 |        737 |                               torchmetrics.functional.classification.f_beta
import time:       616 |        616 |                               torchmetrics.functional.classification.group_fairness
import time:       585 |        585 |                               torchmetrics.functional.classification.hamming
import time:       597 |        597 |                               torchmetrics.functional.classification.hinge
import time:       609 |        609 |                               torchmetrics.functional.classification.jaccard
import time:       696 |        696 |                               torchmetrics.functional.classification.logauc
import time:       569 |        569 |                               torchmetrics.functional.classification.matthews_corrcoef
import time:       620 |        620 |                               torchmetrics.functional.classification.negative_predictive_value
import time:       602 |        602 |                                 torchmetrics.functional.classification.recall_fixed_precision
import time:       907 |       1509 |                               torchmetrics.functional.classification.precision_fixed_recall
import time:       641 |        641 |                               torchmetrics.functional.classification.precision_recall
import time:       569 |        569 |                               torchmetrics.functional.classification.ranking
import time:       741 |        741 |                               torchmetrics.functional.classification.sensitivity_specificity
import time:       589 |        589 |                               torchmetrics.functional.classification.specificity
import time:       627 |        627 |                               torchmetrics.functional.classification.specificity_sensitivity
import time:      7962 |      28070 |                             torchmetrics.functional.classification
import time:       594 |        594 |                                   torchmetrics.functional.detection._panoptic_quality_common
import time:       991 |       1584 |                                 torchmetrics.functional.detection.panoptic_qualities
import time:      2041 |       3624 |                               torchmetrics.functional.detection
import time:       643 |       4267 |                             torchmetrics.functional.detection._deprecated
import time:       526 |        526 |                                     torchmetrics.functional.image.utils
import time:       802 |       1327 |                                   torchmetrics.functional.image.uqi
import time:       881 |       2208 |                                 torchmetrics.functional.image.d_lambda
import time:       502 |        502 |                                 torchmetrics.functional.image.d_s
import time:       499 |        499 |                                 torchmetrics.functional.image.ergas
import time:       466 |        466 |                                 torchmetrics.functional.image.gradients
import time:       841 |        841 |                                 torchmetrics.functional.image.lpips
import time:       668 |        668 |                                 torchmetrics.functional.image.perceptual_path_length
import time:       610 |        610 |                                 torchmetrics.functional.image.psnr
import time:       490 |        490 |                                 torchmetrics.functional.image.psnrb
import time:       482 |        482 |                                 torchmetrics.functional.image.qnr
import time:       524 |        524 |                                   torchmetrics.functional.image.rmse_sw
import time:       751 |       1274 |                                 torchmetrics.functional.image.rase
import time:       476 |        476 |                                 torchmetrics.functional.image.sam
import time:       578 |        578 |                                 torchmetrics.functional.image.scc
import time:       656 |        656 |                                 torchmetrics.functional.image.ssim
import time:       565 |        565 |                                 torchmetrics.functional.image.tv
import time:       486 |        486 |                                 torchmetrics.functional.image.vif
import time:      4528 |      15322 |                               torchmetrics.functional.image
import time:       925 |      16246 |                             torchmetrics.functional.image._deprecated
import time:       515 |        515 |                                 torchmetrics.functional.nominal.utils
import time:      1023 |       1537 |                               torchmetrics.functional.nominal.cramers
import time:       559 |        559 |                               torchmetrics.functional.nominal.fleiss_kappa
import time:       552 |        552 |                               torchmetrics.functional.nominal.pearson
import time:       543 |        543 |                               torchmetrics.functional.nominal.theils_u
import time:       541 |        541 |                               torchmetrics.functional.nominal.tschuprows
import time:      1933 |       5662 |                             torchmetrics.functional.nominal
import time:       473 |        473 |                                 torchmetrics.functional.pairwise.helpers
import time:       930 |       1402 |                               torchmetrics.functional.pairwise.cosine
import time:       541 |        541 |                               torchmetrics.functional.pairwise.euclidean
import time:       546 |        546 |                               torchmetrics.functional.pairwise.linear
import time:       538 |        538 |                               torchmetrics.functional.pairwise.manhattan
import time:       542 |        542 |                               torchmetrics.functional.pairwise.minkowski
import time:      2034 |       5601 |                             torchmetrics.functional.pairwise
import time:       502 |        502 |                                   torchmetrics.functional.regression.utils
import time:       741 |       1243 |                                 torchmetrics.functional.regression.pearson
import time:       920 |       2163 |                               torchmetrics.functional.regression.concordance
import time:       558 |        558 |                               torchmetrics.functional.regression.cosine_similarity
import time:       540 |        540 |                               torchmetrics.functional.regression.csi
import time:       600 |        600 |                               torchmetrics.functional.regression.explained_variance
import time:       935 |        935 |                               torchmetrics.functional.regression.kendall
import time:       557 |        557 |                               torchmetrics.functional.regression.kl_divergence
import time:       608 |        608 |                               torchmetrics.functional.regression.log_cosh
import time:       538 |        538 |                               torchmetrics.functional.regression.log_mse
import time:       520 |        520 |                               torchmetrics.functional.regression.mae
import time:       552 |        552 |                               torchmetrics.functional.regression.mape
import time:       532 |        532 |                               torchmetrics.functional.regression.minkowski
import time:       528 |        528 |                               torchmetrics.functional.regression.mse
import time:       558 |        558 |                               torchmetrics.functional.regression.nrmse
import time:       533 |        533 |                               torchmetrics.functional.regression.r2
import time:       529 |        529 |                               torchmetrics.functional.regression.rse
import time:       540 |        540 |                               torchmetrics.functional.regression.spearman
import time:       547 |        547 |                               torchmetrics.functional.regression.symmetric_mape
import time:       535 |        535 |                               torchmetrics.functional.regression.tweedie_deviance
import time:       522 |        522 |                               torchmetrics.functional.regression.wmape
import time:      5802 |      18188 |                             torchmetrics.functional.regression
import time:       632 |        632 |                                 torchmetrics.functional.retrieval.auroc
import time:       511 |        511 |                                 torchmetrics.functional.retrieval.average_precision
import time:       475 |        475 |                                 torchmetrics.functional.retrieval.fall_out
import time:       488 |        488 |                                 torchmetrics.functional.retrieval.hit_rate
import time:       493 |        493 |                                 torchmetrics.functional.retrieval.ndcg
import time:       518 |        518 |                                 torchmetrics.functional.retrieval.precision
import time:       492 |        492 |                                 torchmetrics.functional.retrieval.precision_recall_curve
import time:       484 |        484 |                                 torchmetrics.functional.retrieval.r_precision
import time:       466 |        466 |                                 torchmetrics.functional.retrieval.recall
import time:       543 |        543 |                                 torchmetrics.functional.retrieval.reciprocal_rank
import time:      3032 |       8130 |                               torchmetrics.functional.retrieval
import time:       771 |       8900 |                             torchmetrics.functional.retrieval._deprecated
import time:       716 |        716 |                                 torchmetrics.functional.text.bleu
import time:       789 |        789 |                                   torchmetrics.functional.text.helper
import time:       798 |       1586 |                                 torchmetrics.functional.text.cer
import time:       692 |        692 |                                 torchmetrics.functional.text.chrf
import time:       516 |        516 |                                 torchmetrics.functional.text.edit
import time:       581 |        581 |                                 torchmetrics.functional.text.eed
import time:       479 |        479 |                                 torchmetrics.functional.text.mer
import time:       490 |        490 |                                 torchmetrics.functional.text.perplexity
import time:       798 |        798 |                                 torchmetrics.functional.text.rouge
import time:      2649 |       2649 |                                 torchmetrics.functional.text.sacre_bleu
import time:       701 |        701 |                                 torchmetrics.functional.text.squad
import time:       683 |        683 |                                 torchmetrics.functional.text.ter
import time:       592 |        592 |                                 torchmetrics.functional.text.wer
import time:       635 |        635 |                                 torchmetrics.functional.text.wil
import time:       559 |        559 |                                 torchmetrics.functional.text.wip
import time:       777 |        777 |                                   torchmetrics.functional.text.helper_embedding_metric
import time:       685 |        685 |                                   transformers.models.auto.auto_factory
import time:     10561 |      12022 |                                 torchmetrics.functional.text.bert
import time:       880 |        880 |                                 torchmetrics.functional.text.infolm
import time:      7634 |      32204 |                               torchmetrics.functional.text
import time:       831 |      33034 |                             torchmetrics.functional.text._deprecated
import time:      3399 |     519053 |                           torchmetrics.functional
import time:       510 |        510 |                                   torchmetrics.wrappers.abstract
import time:      1653 |       2163 |                                 torchmetrics.wrappers.bootstrapping
import time:       637 |        637 |                                 torchmetrics.wrappers.classwise
import time:       818 |        818 |                                   torchmetrics.collections
import time:       902 |       1720 |                                 torchmetrics.wrappers.feature_share
import time:       562 |        562 |                                 torchmetrics.wrappers.minmax
import time:       586 |        586 |                                 torchmetrics.wrappers.multioutput
import time:       633 |        633 |                                 torchmetrics.wrappers.multitask
import time:       534 |        534 |                                 torchmetrics.wrappers.running
import time:       786 |        786 |                                 torchmetrics.wrappers.tracker
import time:       680 |        680 |                                 torchmetrics.wrappers.transformations
import time:      3282 |      11578 |                               torchmetrics.wrappers
import time:        29 |      11606 |                             torchmetrics.wrappers.running
import time:       784 |      12390 |                           torchmetrics.aggregation
import time:       873 |        873 |                               torchmetrics.audio.pit
import time:       768 |        768 |                               torchmetrics.audio.sdr
import time:       770 |        770 |                               torchmetrics.audio.snr
import time:       699 |        699 |                               torchmetrics.audio.dnsmos
import time:       699 |        699 |                               torchmetrics.audio.nisqa
import time:      2116 |       5922 |                             torchmetrics.audio
import time:       600 |       6521 |                           torchmetrics.audio._deprecated
import time:       579 |        579 |                               torchmetrics.classification.base
import time:       873 |        873 |                               torchmetrics.classification.stat_scores
import time:      1762 |       3213 |                             torchmetrics.classification.accuracy
import time:       876 |        876 |                               torchmetrics.classification.precision_recall_curve
import time:      1205 |       2081 |                             torchmetrics.classification.auroc
import time:       759 |        759 |                             torchmetrics.classification.average_precision
import time:       779 |        779 |                             torchmetrics.classification.calibration_error
import time:       781 |        781 |                               torchmetrics.classification.confusion_matrix
