import time: self [us] | cumulative | imported package
import time:     15404 |     679304 |                                           matplotlib.axes
import time:      2497 |       2497 |                                             matplotlib.colorbar
import time:    127306 |     127306 |                                               matplotlib.style.core
import time:      6611 |     133916 |                                             matplotlib.style
import time:       819 |        819 |                                               matplotlib._blocking_input
import time:     17415 |      17415 |                                                 matplotlib.projections.geo
import time:     18328 |      18328 |                                                 matplotlib.projections.polar
import time:      1185 |       1185 |                                                   mpl_toolkits
import time:      1063 |       1063 |                                                       mpl_toolkits.mplot3d.proj3d
import time:     26501 |      27564 |                                                     mpl_toolkits.mplot3d.art3d
import time:      6751 |       6751 |                                                     mpl_toolkits.mplot3d.axis3d
import time:      8338 |      42652 |                                                   mpl_toolkits.mplot3d.axes3d
import time:     14278 |      58114 |                                                 mpl_toolkits.mplot3d
import time:     14326 |     108181 |                                               matplotlib.projections
import time:      8851 |     117849 |                                             matplotlib.figure
import time:     51845 |     306106 |                                           matplotlib.pyplot
import time:      4305 |    1455282 |                                         torchmetrics.utilities.plot
import time:     20092 |    1519294 |                                       torchmetrics.metric
import time:      2134 |       2134 |                                       torchmetrics.utilities.enums
import time:     14644 |    1536071 |                                     torchmetrics.utilities.checks
import time:      8890 |    1544961 |                                   torchmetrics.utilities
import time:      6332 |    1551292 |                                 torchmetrics.functional.audio.pit
import time:     14877 |      14877 |                                 torchmetrics.functional.audio.sdr
import time:       963 |        963 |                                 torchmetrics.functional.audio.snr
import time:      1545 |       1545 |                                     lazy_loader
import time:      1197 |       1197 |                                     librosa.version
import time:     17700 |      20440 |                                   librosa
import time:      7100 |      27540 |                                 torchmetrics.functional.audio.dnsmos
import time:      1276 |       1276 |                                 torchmetrics.functional.audio.nisqa
import time:     48318 |    1644264 |                               torchmetrics.functional.audio
import time:      1236 |    1645500 |                             torchmetrics.functional.audio._deprecated
import time:      1707 |       1707 |                                 torchmetrics.functional.classification.stat_scores
import time:      1000 |       1000 |                                 torchmetrics.utilities.compute
import time:     17149 |      19855 |                               torchmetrics.functional.classification.accuracy
import time:      1879 |       1879 |                                 torchmetrics.functional.classification.precision_recall_curve
import time:      1368 |       1368 |                                 torchmetrics.functional.classification.roc
import time:     17803 |      21048 |                               torchmetrics.functional.classification.auroc
import time:      1137 |       1137 |                               torchmetrics.functional.classification.average_precision
import time:      1199 |       1199 |                                 torchmetrics.functional.classification.confusion_matrix
import time:      8881 |      10079 |                               torchmetrics.functional.classification.calibration_error
import time:      1139 |       1139 |                               torchmetrics.functional.classification.cohen_kappa
import time:      1013 |       1013 |                               torchmetrics.functional.classification.dice
import time:      1231 |       1231 |                               torchmetrics.functional.classification.exact_match
import time:      1289 |       1289 |                               torchmetrics.functional.classification.f_beta
import time:       952 |        952 |                               torchmetrics.functional.classification.group_fairness
import time:      1144 |       1144 |                               torchmetrics.functional.classification.hamming
import time:      1260 |       1260 |                               torchmetrics.functional.classification.hinge
import time:      1098 |       1098 |                               torchmetrics.functional.classification.jaccard
import time:      1414 |       1414 |                               torchmetrics.functional.classification.logauc
import time:      1004 |       1004 |                               torchmetrics.functional.classification.matthews_corrcoef
import time:      1089 |       1089 |                               torchmetrics.functional.classification.negative_predictive_value
import time:      1095 |       1095 |                                 torchmetrics.functional.classification.recall_fixed_precision
import time:      8280 |       9375 |                               torchmetrics.functional.classification.precision_fixed_recall
import time:      1114 |       1114 |                               torchmetrics.functional.classification.precision_recall
import time:      1026 |       1026 |                               torchmetrics.functional.classification.ranking
import time:      3367 |       3367 |                               torchmetrics.functional.classification.sensitivity_specificity
import time:      1033 |       1033 |                               torchmetrics.functional.classification.specificity
import time:      1201 |       1201 |                               torchmetrics.functional.classification.specificity_sensitivity
import time:    151400 |     233259 |                             torchmetrics.functional.classification
import time:      1205 |       1205 |                                   torchmetrics.functional.detection._panoptic_quality_common
import time:      8222 |       9426 |                                 torchmetrics.functional.detection.panoptic_qualities
import time:     10117 |      19543 |                               torchmetrics.functional.detection
import time:      1132 |      20674 |                             torchmetrics.functional.detection._deprecated
import time:      1035 |       1035 |                                     torchmetrics.functional.image.utils
import time:      6810 |       7844 |                                   torchmetrics.functional.image.uqi
import time:      7501 |      15344 |                                 torchmetrics.functional.image.d_lambda
import time:       921 |        921 |                                 torchmetrics.functional.image.d_s
import time:       972 |        972 |                                 torchmetrics.functional.image.ergas
import time:       851 |        851 |                                 torchmetrics.functional.image.gradients
import time:      1716 |       1716 |                                 torchmetrics.functional.image.lpips
import time:      1071 |       1071 |                                 torchmetrics.functional.image.perceptual_path_length
import time:      1152 |       1152 |                                 torchmetrics.functional.image.psnr
import time:       870 |        870 |                                 torchmetrics.functional.image.psnrb
import time:       980 |        980 |                                 torchmetrics.functional.image.qnr
import time:      1014 |       1014 |                                   torchmetrics.functional.image.rmse_sw
import time:      6647 |       7661 |                                 torchmetrics.functional.image.rase
import time:       903 |        903 |                                 torchmetrics.functional.image.sam
import time:      1104 |       1104 |                                 torchmetrics.functional.image.scc
import time:      1289 |       1289 |                                 torchmetrics.functional.image.ssim
import time:       833 |        833 |                                 torchmetrics.functional.image.tv
import time:       890 |        890 |                                 torchmetrics.functional.image.vif
import time:     91943 |     128493 |                               torchmetrics.functional.image
import time:      1683 |     130176 |                             torchmetrics.functional.image._deprecated
import time:      1223 |       1223 |                                 torchmetrics.functional.nominal.utils
import time:      7496 |       8718 |                               torchmetrics.functional.nominal.cramers
import time:       952 |        952 |                               torchmetrics.functional.nominal.fleiss_kappa
import time:       972 |        972 |                               torchmetrics.functional.nominal.pearson
import time:       968 |        968 |                               torchmetrics.functional.nominal.theils_u
import time:       968 |        968 |                               torchmetrics.functional.nominal.tschuprows
import time:     31990 |      44566 |                             torchmetrics.functional.nominal
import time:       955 |        955 |                                 torchmetrics.functional.pairwise.helpers
import time:      6706 |       7660 |                               torchmetrics.functional.pairwise.cosine
import time:       876 |        876 |                               torchmetrics.functional.pairwise.euclidean
import time:       861 |        861 |                               torchmetrics.functional.pairwise.linear
import time:      1132 |       1132 |                               torchmetrics.functional.pairwise.manhattan
import time:       909 |        909 |                               torchmetrics.functional.pairwise.minkowski
import time:     29933 |      41369 |                             torchmetrics.functional.pairwise
import time:      1040 |       1040 |                                   torchmetrics.functional.regression.utils
import time:      6345 |       7385 |                                 torchmetrics.functional.regression.pearson
import time:      7369 |      14753 |                               torchmetrics.functional.regression.concordance
import time:       990 |        990 |                               torchmetrics.functional.regression.cosine_similarity
import time:      1106 |       1106 |                               torchmetrics.functional.regression.csi
import time:      1102 |       1102 |                               torchmetrics.functional.regression.explained_variance
import time:      1847 |       1847 |                               torchmetrics.functional.regression.kendall
import time:      1083 |       1083 |                               torchmetrics.functional.regression.kl_divergence
import time:      1296 |       1296 |                               torchmetrics.functional.regression.log_cosh
import time:       813 |        813 |                               torchmetrics.functional.regression.log_mse
import time:      1036 |       1036 |                               torchmetrics.functional.regression.mae
import time:       813 |        813 |                               torchmetrics.functional.regression.mape
import time:      1040 |       1040 |                               torchmetrics.functional.regression.minkowski
import time:       838 |        838 |                               torchmetrics.functional.regression.mse
import time:       847 |        847 |                               torchmetrics.functional.regression.nrmse
import time:      1277 |       1277 |                               torchmetrics.functional.regression.r2
import time:       772 |        772 |                               torchmetrics.functional.regression.rse
import time:       845 |        845 |                               torchmetrics.functional.regression.spearman
import time:       858 |        858 |                               torchmetrics.functional.regression.symmetric_mape
import time:       788 |        788 |                               torchmetrics.functional.regression.tweedie_deviance
import time:       904 |        904 |                               torchmetrics.functional.regression.wmape
import time:    126943 |     159941 |                             torchmetrics.functional.regression
import time:       998 |        998 |                                 torchmetrics.functional.retrieval.auroc
import time:       831 |        831 |                                 torchmetrics.functional.retrieval.average_precision
import time:      1051 |       1051 |                                 torchmetrics.functional.retrieval.fall_out
import time:      1012 |       1012 |                                 torchmetrics.functional.retrieval.hit_rate
import time:      1076 |       1076 |                                 torchmetrics.functional.retrieval.ndcg
import time:       897 |        897 |                                 torchmetrics.functional.retrieval.precision
import time:      1097 |       1097 |                                 torchmetrics.functional.retrieval.precision_recall_curve
import time:       828 |        828 |                                 torchmetrics.functional.retrieval.r_precision
import time:      1004 |       1004 |                                 torchmetrics.functional.retrieval.recall
import time:       909 |        909 |                                 torchmetrics.functional.retrieval.reciprocal_rank
import time:     62918 |      72616 |                               torchmetrics.functional.retrieval
import time:      1299 |      73915 |                             torchmetrics.functional.retrieval._deprecated
import time:      1826 |       1826 |                                 torchmetrics.functional.text.bleu
import time:      1934 |       1934 |                                   torchmetrics.functional.text.helper
import time:      7356 |       9290 |                                 torchmetrics.functional.text.cer
import time:      1196 |       1196 |                                 torchmetrics.functional.text.chrf
import time:       960 |        960 |                                 torchmetrics.functional.text.edit
import time:      1033 |       1033 |                                 torchmetrics.functional.text.eed
import time:      1055 |       1055 |                                 torchmetrics.functional.text.mer
import time:       863 |        863 |                                 torchmetrics.functional.text.perplexity
import time:      1597 |       1597 |                                 torchmetrics.functional.text.rouge
import time:      4903 |       4903 |                                 torchmetrics.functional.text.sacre_bleu
import time:      1302 |       1302 |                                 torchmetrics.functional.text.squad
import time:      1216 |       1216 |                                 torchmetrics.functional.text.ter
import time:       825 |        825 |                                 torchmetrics.functional.text.wer
import time:       897 |        897 |                                 torchmetrics.functional.text.wil
import time:       899 |        899 |                                 torchmetrics.functional.text.wip
import time:      1384 |       1384 |                                   torchmetrics.functional.text.helper_embedding_metric
import time:      1163 |       1163 |                                   transformers.models.auto.auto_factory
import time:     38439 |      40984 |                                 torchmetrics.functional.text.bert
import time:      1526 |       1526 |                                 torchmetrics.functional.text.infolm
import time:    107243 |     177606 |                               torchmetrics.functional.text
import time:      1425 |     179030 |                             torchmetrics.functional.text._deprecated
import time:     56882 |    2585307 |                           torchmetrics.functional
import time:       817 |        817 |                                   torchmetrics.wrappers.abstract
import time:      8966 |       9783 |                                 torchmetrics.wrappers.bootstrapping
import time:      1135 |       1135 |                                 torchmetrics.wrappers.classwise
import time:      1634 |       1634 |                                   torchmetrics.collections
import time:      8035 |       9669 |                                 torchmetrics.wrappers.feature_share
import time:       974 |        974 |                                 torchmetrics.wrappers.minmax
import time:      1017 |       1017 |                                 torchmetrics.wrappers.multioutput
import time:      1123 |       1123 |                                 torchmetrics.wrappers.multitask
import time:      1098 |       1098 |                                 torchmetrics.wrappers.running
import time:      1366 |       1366 |                                 torchmetrics.wrappers.tracker
import time:      1135 |       1135 |                                 torchmetrics.wrappers.transformations
import time:     56086 |      83383 |                               torchmetrics.wrappers
import time:        41 |      83423 |                             torchmetrics.wrappers.running
import time:      1402 |      84824 |                           torchmetrics.aggregation
import time:      1786 |       1786 |                               torchmetrics.audio.pit
import time:      1508 |       1508 |                               torchmetrics.audio.sdr
import time:      1426 |       1426 |                               torchmetrics.audio.snr
import time:      1463 |       1463 |                               torchmetrics.audio.dnsmos
import time:      1281 |       1281 |                               torchmetrics.audio.nisqa
import time:     32386 |      39849 |                             torchmetrics.audio
import time:      1048 |      40896 |                           torchmetrics.audio._deprecated
import time:      1092 |       1092 |                               torchmetrics.classification.base
import time:      1777 |       1777 |                               torchmetrics.classification.stat_scores
import time:     14939 |      17807 |                             torchmetrics.classification.accuracy
import time:      1809 |       1809 |                               torchmetrics.classification.precision_recall_curve
import time:      9724 |      11532 |                             torchmetrics.classification.auroc
import time:      1492 |       1492 |                             torchmetrics.classification.average_precision
import time:      1278 |       1278 |                             torchmetrics.classification.calibration_error
import time:      1438 |       1438 |                               torchmetrics.classification.confusion_matrix
import time:      8648 |      10085 |                             torchmetrics.classification.cohen_kappa
import time:      1375 |       1375 |                             torchmetrics.classification.dice
import time:      1143 |       1143 |                             torchmetrics.classification.exact_match
import time:      1332 |       1332 |                             torchmetrics.classification.f_beta
import time:      1243 |       1243 |                             torchmetrics.classification.group_fairness
import time:      1134 |       1134 |                             torchmetrics.classification.hamming
import time:      1290 |       1290 |                             torchmetrics.classification.hinge
import time:      1435 |       1435 |                             torchmetrics.classification.jaccard
import time:      1516 |       1516 |                               torchmetrics.classification.roc
import time:      9646 |      11162 |                             torchmetrics.classification.logauc
import time:      1225 |       1225 |                             torchmetrics.classification.matthews_corrcoef
import time:      1218 |       1218 |                             torchmetrics.classification.negative_predictive_value
import time:      1308 |       1308 |                             torchmetrics.classification.precision_fixed_recall
import time:      1490 |       1490 |                             torchmetrics.classification.precision_recall
import time:      1219 |       1219 |                             torchmetrics.classification.ranking
import time:      1390 |       1390 |                             torchmetrics.classification.recall_fixed_precision
import time:      1415 |       1415 |                             torchmetrics.classification.sensitivity_specificity
import time:      1264 |       1264 |                             torchmetrics.classification.specificity
import time:      1266 |       1266 |                             torchmetrics.classification.specificity_sensitivity
import time:    156844 |     230940 |                           torchmetrics.classification
import time:      1788 |       1788 |                               torchmetrics.detection.panoptic_qualities
import time:      8293 |      10081 |                             torchmetrics.detection
import time:      6123 |      16204 |                           torchmetrics.detection._deprecated
import time:      1813 |       1813 |                               torchmetrics.image.d_lambda
import time:      1359 |       1359 |                               torchmetrics.image.d_s
import time:      1443 |       1443 |                               torchmetrics.image.ergas
import time:      3062 |       3062 |                                 torchmetrics.image.fid
import time:      8330 |      11391 |                               torchmetrics.image.mifid
import time:      1820 |       1820 |                               torchmetrics.image.psnr
import time:      1404 |       1404 |                               torchmetrics.image.psnrb
import time:      1374 |       1374 |                               torchmetrics.image.qnr
import time:      1351 |       1351 |                               torchmetrics.image.rase
import time:      1287 |       1287 |                               torchmetrics.image.rmse_sw
import time:      1520 |       1520 |                               torchmetrics.image.sam
import time:      1108 |       1108 |                               torchmetrics.image.scc
import time:      1652 |       1652 |                               torchmetrics.image.ssim
import time:      1377 |       1377 |                               torchmetrics.image.tv
import time:      1338 |       1338 |                               torchmetrics.image.uqi
import time:      1221 |       1221 |                               torchmetrics.image.vif
import time:     91185 |     122636 |                             torchmetrics.image
import time:      1322 |     123957 |                           torchmetrics.image._deprecated
import time:      1264 |       1264 |                             torchmetrics.nominal.cramers
import time:      1162 |       1162 |                             torchmetrics.nominal.fleiss_kappa
import time:      1100 |       1100 |                             torchmetrics.nominal.pearson
import time:      1160 |       1160 |                             torchmetrics.nominal.theils_u
import time:      1055 |       1055 |                             torchmetrics.nominal.tschuprows
import time:     29689 |      35427 |                           torchmetrics.nominal
import time:      1113 |       1113 |                               torchmetrics.regression.pearson
import time:      7327 |       8440 |                             torchmetrics.regression.concordance
import time:      1049 |       1049 |                             torchmetrics.regression.cosine_similarity
import time:      1136 |       1136 |                             torchmetrics.regression.csi
import time:      1076 |       1076 |                             torchmetrics.regression.explained_variance
import time:      1087 |       1087 |                             torchmetrics.regression.kendall
import time:      1063 |       1063 |                             torchmetrics.regression.kl_divergence
import time:      1099 |       1099 |                             torchmetrics.regression.log_cosh
import time:      1058 |       1058 |                             torchmetrics.regression.log_mse
import time:       995 |        995 |                             torchmetrics.regression.mae
import time:      1076 |       1076 |                             torchmetrics.regression.mape
import time:      1076 |       1076 |                             torchmetrics.regression.minkowski
import time:      1013 |       1013 |                             torchmetrics.regression.mse
import time:      1083 |       1083 |                             torchmetrics.regression.nrmse
import time:      1166 |       1166 |                             torchmetrics.regression.r2
import time:      1062 |       1062 |                             torchmetrics.regression.rse
import time:      1163 |       1163 |                             torchmetrics.regression.spearman
import time:       999 |        999 |                             torchmetrics.regression.symmetric_mape
import time:      1161 |       1161 |                             torchmetrics.regression.tweedie_deviance
import time:      1021 |       1021 |                             torchmetrics.regression.wmape
import time:    109004 |     136815 |                           torchmetrics.regression
import time:      1365 |       1365 |                                 torchmetrics.retrieval.base
import time:      7824 |       9189 |                               torchmetrics.retrieval.auroc
import time:      1549 |       1549 |                               torchmetrics.retrieval.average_precision
import time:      1800 |       1800 |                               torchmetrics.retrieval.fall_out
import time:      1532 |       1532 |                               torchmetrics.retrieval.hit_rate
import time:       965 |        965 |                               torchmetrics.retrieval.ndcg
import time:      1932 |       1932 |                               torchmetrics.retrieval.precision
import time:      1921 |       1921 |                               torchmetrics.retrieval.precision_recall_curve
import time:       985 |        985 |                               torchmetrics.retrieval.r_precision
import time:      1069 |       1069 |                               torchmetrics.retrieval.recall
import time:      1040 |       1040 |                               torchmetrics.retrieval.reciprocal_rank
import time:     72528 |      94507 |                             torchmetrics.retrieval
import time:      1040 |      95547 |                           torchmetrics.retrieval._deprecated
import time:      2161 |       2161 |                               torchmetrics.text.bleu
import time:      1090 |       1090 |                               torchmetrics.text.cer
import time:      1636 |       1636 |                               torchmetrics.text.chrf
import time:      1227 |       1227 |                               torchmetrics.text.edit
import time:      1112 |       1112 |                               torchmetrics.text.eed
import time:      1049 |       1049 |                               torchmetrics.text.mer
import time:      1069 |       1069 |                               torchmetrics.text.perplexity
import time:      1033 |       1033 |                               torchmetrics.text.rouge
import time:      1310 |       1310 |                               torchmetrics.text.sacre_bleu
import time:      1363 |       1363 |                               torchmetrics.text.squad
import time:      1438 |       1438 |                               torchmetrics.text.ter
import time:      1269 |       1269 |                               torchmetrics.text.wer
import time:      1251 |       1251 |                               torchmetrics.text.wil
import time:      1248 |       1248 |                               torchmetrics.text.wip
import time:      1652 |       1652 |                               torchmetrics.text.bert
import time:      1413 |       1413 |                               torchmetrics.text.infolm
import time:     99171 |     120485 |                             torchmetrics.text
import time:      1318 |     121802 |                           torchmetrics.text._deprecated
import time:     62452 |    3535403 |                         torchmetrics
import time:      3341 |    3587386 |                       lightning.pytorch.utilities.types
import time:      6801 |    3594187 |                     lightning.pytorch.callbacks.callback
import time:       959 |        959 |                           lightning.pytorch.utilities.exceptions
import time:      6888 |       7846 |                         lightning.pytorch.tuner.tuning
import time:      7646 |      15492 |                       lightning.pytorch.tuner
import time:       865 |        865 |                       lightning.pytorch.utilities.memory
import time:      7293 |      23649 |                     lightning.pytorch.tuner.batch_size_scaling
import time:     14559 |    3632394 |                   lightning.pytorch.callbacks.batch_size_finder
import time:       855 |        855 |                   lightning.pytorch.callbacks.checkpoint
import time:      1237 |       1237 |                         lightning.pytorch.accelerators.accelerator
import time:      1165 |       1165 |                         lightning.pytorch.accelerators.cpu
import time:      1073 |       1073 |                         lightning.pytorch.accelerators.cuda
import time:      1004 |       1004 |                         lightning.pytorch.accelerators.mps
import time:       890 |        890 |                         lightning.pytorch.accelerators.xla
import time:     27817 |      33184 |                       lightning.pytorch.accelerators
import time:        39 |      33223 |                     lightning.pytorch.accelerators.cpu
import time:      1085 |      34308 |                   lightning.pytorch.callbacks.device_stats_monitor
import time:      1215 |       1215 |                   lightning.pytorch.callbacks.early_stopping
import time:      1441 |       1441 |                   lightning.pytorch.callbacks.finetuning
import time:      3439 |       3439 |                     lightning.pytorch.utilities.model_helpers
import time:      7317 |      10755 |                   lightning.pytorch.callbacks.gradient_accumulation_scheduler
import time:       966 |        966 |                   lightning.pytorch.callbacks.lambda_function
import time:      7821 |       7821 |                     lightning.pytorch.tuner.lr_finder
import time:       993 |        993 |                     lightning.pytorch.utilities.seed
import time:     12701 |      21514 |                   lightning.pytorch.callbacks.lr_finder
import time:      1359 |       1359 |                   lightning.pytorch.callbacks.lr_monitor
import time:      1743 |       1743 |                   lightning.pytorch.callbacks.model_checkpoint
import time:      1485 |       1485 |                       lightning.pytorch.utilities.model_summary.model_summary
import time:      1062 |       1062 |                       lightning.pytorch.utilities.model_summary.model_summary_deepspeed
import time:     14030 |      16577 |                     lightning.pytorch.utilities.model_summary
import time:      5661 |      22237 |                   lightning.pytorch.callbacks.model_summary
import time:       966 |        966 |                   lightning.pytorch.callbacks.on_exception_checkpoint
import time:       865 |        865 |                     lightning.pytorch.utilities.signature_utils
import time:     11738 |      12603 |                   lightning.pytorch.callbacks.prediction_writer
import time:      1458 |       1458 |                     lightning.pytorch.callbacks.progress.progress_bar
import time:      1510 |       1510 |                         rich._extension
import time:      5907 |       7417 |                       rich
import time:      1303 |       1303 |                         rich._null_file
import time:      1211 |       1211 |                         rich.errors
import time:      1041 |       1041 |                                     rich.color_triplet
import time:      6615 |       7655 |                                   rich.palette
import time:      6124 |      13779 |                                 rich._palettes
import time:      1483 |       1483 |                                 rich.repr
import time:      1220 |       1220 |                                 rich.terminal_theme
import time:     18261 |      34742 |                               rich.color
import time:      8489 |      43230 |                             rich.style
import time:     10828 |      54058 |                           rich.default_styles
import time:      1196 |       1196 |                           rich.theme
import time:     12315 |      67568 |                         rich.themes
import time:      3681 |       3681 |                           rich._emoji_codes
import time:      8279 |      11959 |                         rich._emoji_replace
import time:       867 |        867 |                         rich._export_format
import time:       923 |        923 |                         rich._fileno
import time:      1378 |       1378 |                             rich._loop
import time:      1181 |       1181 |                             rich._pick
import time:       876 |        876 |                                 rich._cell_widths
import time:      6411 |       7287 |                               rich.cells
import time:      7199 |      14485 |                             rich._wrap
import time:      2919 |       2919 |                                   rich.segment
import time:      7608 |      10527 |                                 rich.jupyter
import time:       873 |        873 |                                   rich.protocol
import time:      7394 |       8267 |                                 rich.measure
import time:     12018 |      30811 |                               rich.constrain
import time:      6583 |      37393 |                             rich.align
import time:      2096 |       2096 |                             rich.containers
import time:      1725 |       1725 |                             rich.control
import time:      1454 |       1454 |                             rich.emoji
import time:     40123 |      99832 |                           rich.text
import time:      9160 |     108992 |                         rich._log_render
import time:      1427 |       1427 |                         rich.highlighter
import time:      6581 |       6581 |                         rich.markup
import time:      1099 |       1099 |                         rich.pager
import time:       979 |        979 |                           rich.abc
import time:     10354 |      11332 |                         rich.pretty
import time:      1157 |       1157 |                         rich.region
import time:      1633 |       1633 |                             rich.box
import time:      1314 |       1314 |                             rich.padding
import time:     13099 |      16046 |                           rich.panel
import time:      1362 |       1362 |                             rich._ratio
import time:     11517 |      12879 |                           rich.table
import time:     14868 |      43791 |                         rich.scope
import time:       860 |        860 |                         rich.screen
import time:      1090 |       1090 |                         rich.styled
import time:     79846 |     340001 |                       rich.console
import time:        99 |         99 |                         mmap
import time:      1145 |       1145 |                         rich.filesize
import time:      2078 |       2078 |                             rich.ansi
import time:      7330 |       9407 |                           rich.file_proxy
import time:      1030 |       1030 |                           rich.live_render
import time:     14522 |      24958 |                         rich.live
import time:      1270 |       1270 |                         rich.progress_bar
import time:      1352 |       1352 |                           rich._spinners
import time:      8617 |       9969 |                         rich.spinner
import time:     22906 |      60345 |                       rich.progress
import time:     31685 |     439446 |                     lightning.pytorch.callbacks.progress.rich_progress
import time:      2358 |       2358 |                     lightning.pytorch.callbacks.progress.tqdm_progress
import time:     20832 |     464092 |                   lightning.pytorch.callbacks.progress
import time:      1488 |       1488 |                     torch.nn.utils.prune
import time:      1152 |       1152 |                           lightning.pytorch.core.hooks
import time:      1984 |       1984 |                             lightning.pytorch.core.mixins.hparams_mixin
import time:      6583 |       8566 |                           lightning.pytorch.core.mixins
import time:       913 |        913 |                             lightning.pytorch.utilities.imports
import time:      1044 |       1044 |                                 lightning.pytorch.utilities.migration.migration
import time:      8668 |       9712 |                               lightning.pytorch.utilities.migration.utils
import time:      7717 |      17429 |                             lightning.pytorch.utilities.migration
import time:     16698 |      35038 |                           lightning.pytorch.core.saving
import time:     19938 |      64693 |                         lightning.pytorch.core.datamodule
import time:      1493 |       1493 |                           lightning.pytorch.core.optimizer
import time:        70 |         70 |                                   _statistics
import time:      2262 |       2331 |                                 statistics
import time:     10696 |      13027 |                               lightning.pytorch.loggers.logger
import time:      8072 |      21098 |                             lightning.pytorch.loggers.comet
import time:      1040 |       1040 |                             lightning.pytorch.loggers.csv_logs
import time:      1019 |       1019 |                               lightning.pytorch.loggers.utilities
import time:      6871 |       7890 |                             lightning.pytorch.loggers.mlflow
import time:      1363 |       1363 |                             lightning.pytorch.loggers.neptune
import time:       948 |        948 |                             lightning.pytorch.loggers.tensorboard
import time:      1718 |       1718 |                             lightning.pytorch.loggers.wandb
import time:     41071 |      75126 |                           lightning.pytorch.loggers
import time:      3388 |       3388 |                                   lightning.pytorch.loops.progress
import time:      7339 |      10727 |                                 lightning.pytorch.loops.loop
import time:       815 |        815 |                                   lightning.pytorch.loops.fetchers
import time:      1546 |       1546 |                                       lightning.pytorch.trainer.states
import time:      6664 |       8209 |                                     lightning.pytorch.callbacks.timer
import time:       746 |        746 |                                         lightning.fabric.utilities.optimizer
import time:       680 |        680 |                                           lightning.pytorch.overrides
import time:      1076 |       1755 |                                         lightning.pytorch.overrides.distributed
import time:       881 |        881 |                                                   lightning.pytorch.plugins.io.wrapper
import time:      6232 |       7113 |                                                 lightning.pytorch.plugins.io.async_plugin
import time:      6467 |      13580 |                                               lightning.pytorch.plugins.io
import time:        42 |      13622 |                                             lightning.pytorch.plugins.io.async_plugin
import time:      1113 |       1113 |                                             lightning.pytorch.plugins.layer_sync
import time:      1014 |       1014 |                                                               lightning.pytorch.trainer.connectors
import time:      1509 |       2522 |                                                             lightning.pytorch.trainer.connectors.signal_connector
import time:      6614 |       9136 |                                                           lightning.pytorch.strategies.launchers.launcher
import time:      7541 |      16677 |                                                         lightning.pytorch.strategies.launchers.multiprocessing
import time:      1087 |       1087 |                                                         lightning.pytorch.strategies.launchers.subprocess_script
import time:      1081 |       1081 |                                                         lightning.pytorch.strategies.launchers.xla
import time:     21393 |      40237 |                                                       lightning.pytorch.strategies.launchers
import time:      6071 |      46307 |                                                     lightning.pytorch.trainer.call
import time:      5916 |      52223 |                                                   lightning.pytorch.plugins.precision.precision
import time:      7176 |      59399 |                                                 lightning.pytorch.plugins.precision.amp
import time:       925 |        925 |                                                 lightning.pytorch.plugins.precision.bitsandbytes
import time:      1206 |       1206 |                                                 lightning.pytorch.plugins.precision.deepspeed
import time:      1004 |       1004 |                                                 lightning.pytorch.plugins.precision.double
import time:      1146 |       1146 |                                                 lightning.pytorch.plugins.precision.fsdp
import time:       916 |        916 |                                                 lightning.pytorch.plugins.precision.half
import time:       849 |        849 |                                                 lightning.pytorch.plugins.precision.transformer_engine
import time:      1016 |       1016 |                                                 lightning.pytorch.plugins.precision.xla
import time:     47587 |     114044 |                                               lightning.pytorch.plugins.precision
import time:        47 |     114091 |                                             lightning.pytorch.plugins.precision.amp
import time:      6993 |     135818 |                                           lightning.pytorch.plugins
import time:        44 |     135862 |                                         lightning.pytorch.plugins.precision
import time:      1986 |       1986 |                                           lightning.pytorch.strategies.strategy
import time:     12931 |      14916 |                                         lightning.pytorch.strategies.parallel
import time:     24411 |     177687 |                                       lightning.pytorch.strategies.ddp
import time:      2436 |       2436 |                                       lightning.pytorch.strategies.deepspeed
import time:      1530 |       1530 |                                       lightning.pytorch.strategies.fsdp
import time:      1381 |       1381 |                                       lightning.pytorch.strategies.model_parallel
import time:      1162 |       1162 |                                       lightning.pytorch.strategies.single_device
